ID,Name,Address,Latitude,Longitude,Hostel Type,Room Type,Price per Month,Available Units,Amenities,Other Offerings,Image URLs
22,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Girls,Double,8652,5,"Gym, Non-AC Rooms, Parking, WiFi, Study Area, 24/7 Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
22,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Girls,Triple,4992,5,"Gym, Non-AC Rooms, Parking, WiFi, Study Area, 24/7 Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
22,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Girls,Dormitory,5565,1,"Gym, Non-AC Rooms, Parking, WiFi, Study Area, 24/7 Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
23,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Boys,Single,11570,5,"Non-AC Rooms, CCTV Security, Mess, 24/7 Security, Study Area, Gym, WiFi, Power Backup, Parking, Laundry","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
23,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Boys,Double,8197,7,"Non-AC Rooms, CCTV Security, Mess, 24/7 Security, Study Area, Gym, WiFi, Power Backup, Parking, Laundry","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
23,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Boys,Triple,5004,7,"Non-AC Rooms, CCTV Security, Mess, 24/7 Security, Study Area, Gym, WiFi, Power Backup, Parking, Laundry","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
23,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Boys,Dormitory,3444,3,"Non-AC Rooms, CCTV Security, Mess, 24/7 Security, Study Area, Gym, WiFi, Power Backup, Parking, Laundry","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
24,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Girls,Single,12386,7,"Laundry, CCTV Security, Gym, Mess, Power Backup, Non-AC Rooms","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
24,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Girls,Double,8344,2,"Laundry, CCTV Security, Gym, Mess, Power Backup, Non-AC Rooms","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
24,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Girls,Triple,6289,1,"Laundry, CCTV Security, Gym, Mess, Power Backup, Non-AC Rooms","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
24,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Girls,Dormitory,4932,8,"Laundry, CCTV Security, Gym, Mess, Power Backup, Non-AC Rooms","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
25,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Girls,Single,9347,5,"CCTV Security, Study Area, Non-AC Rooms, Parking, 24/7 Security, Mess",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
25,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Girls,Double,5833,6,"CCTV Security, Study Area, Non-AC Rooms, Parking, 24/7 Security, Mess",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
25,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Girls,Triple,5252,1,"CCTV Security, Study Area, Non-AC Rooms, Parking, 24/7 Security, Mess",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
25,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Girls,Dormitory,3147,7,"CCTV Security, Study Area, Non-AC Rooms, Parking, 24/7 Security, Mess",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
26,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Boys,Single,13767,2,"Mess, Parking, Gym, Laundry, 24/7 Security, Non-AC Rooms, CCTV Security, Study Area, Power Backup","Daily Housekeeping, Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
26,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Boys,Double,9071,4,"Mess, Parking, Gym, Laundry, 24/7 Security, Non-AC Rooms, CCTV Security, Study Area, Power Backup","Daily Housekeeping, Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
26,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Boys,Triple,6822,7,"Mess, Parking, Gym, Laundry, 24/7 Security, Non-AC Rooms, CCTV Security, Study Area, Power Backup","Daily Housekeeping, Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
26,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Boys,Dormitory,3329,5,"Mess, Parking, Gym, Laundry, 24/7 Security, Non-AC Rooms, CCTV Security, Study Area, Power Backup","Daily Housekeeping, Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
27,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Boys,Single,12792,6,"24/7 Security, Study Area, Gym, WiFi, Non-AC Rooms, Parking, CCTV Security, Mess, AC Rooms, Power Backup",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
27,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Boys,Double,6745,1,"24/7 Security, Study Area, Gym, WiFi, Non-AC Rooms, Parking, CCTV Security, Mess, AC Rooms, Power Backup",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
27,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Boys,Triple,4257,3,"24/7 Security, Study Area, Gym, WiFi, Non-AC Rooms, Parking, CCTV Security, Mess, AC Rooms, Power Backup",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
27,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Boys,Dormitory,4864,9,"24/7 Security, Study Area, Gym, WiFi, Non-AC Rooms, Parking, CCTV Security, Mess, AC Rooms, Power Backup",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
28,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Co-ed,Single,11333,1,"Study Area, Gym, Power Backup, WiFi, 24/7 Security, Mess, AC Rooms, Parking, CCTV Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
28,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Co-ed,Double,9558,3,"Study Area, Gym, Power Backup, WiFi, 24/7 Security, Mess, AC Rooms, Parking, CCTV Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
28,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Co-ed,Triple,4339,6,"Study Area, Gym, Power Backup, WiFi, 24/7 Security, Mess, AC Rooms, Parking, CCTV Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
28,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Co-ed,Dormitory,3585,10,"Study Area, Gym, Power Backup, WiFi, 24/7 Security, Mess, AC Rooms, Parking, CCTV Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
29,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Co-ed,Single,11436,2,"Gym, Power Backup, CCTV Security, Study Area, AC Rooms, Laundry",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
29,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Co-ed,Double,7934,1,"Gym, Power Backup, CCTV Security, Study Area, AC Rooms, Laundry",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
29,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Co-ed,Triple,5856,9,"Gym, Power Backup, CCTV Security, Study Area, AC Rooms, Laundry",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
29,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Co-ed,Dormitory,3652,5,"Gym, Power Backup, CCTV Security, Study Area, AC Rooms, Laundry",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
30,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Girls,Single,10534,3,"AC Rooms, Parking, Mess, Gym, Non-AC Rooms, CCTV Security","Daily Housekeeping, Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
30,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Girls,Double,6803,5,"AC Rooms, Parking, Mess, Gym, Non-AC Rooms, CCTV Security","Daily Housekeeping, Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
30,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Girls,Triple,7841,10,"AC Rooms, Parking, Mess, Gym, Non-AC Rooms, CCTV Security","Daily Housekeeping, Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
30,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Girls,Dormitory,3184,2,"AC Rooms, Parking, Mess, Gym, Non-AC Rooms, CCTV Security","Daily Housekeeping, Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
31,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Boys,Single,9568,7,"Gym, Non-AC Rooms, Laundry, Power Backup, WiFi, Parking, AC Rooms, CCTV Security, Study Area, Mess",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
31,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Boys,Double,6898,6,"Gym, Non-AC Rooms, Laundry, Power Backup, WiFi, Parking, AC Rooms, CCTV Security, Study Area, Mess",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
31,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Boys,Triple,4830,7,"Gym, Non-AC Rooms, Laundry, Power Backup, WiFi, Parking, AC Rooms, CCTV Security, Study Area, Mess",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
31,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Boys,Dormitory,3592,8,"Gym, Non-AC Rooms, Laundry, Power Backup, WiFi, Parking, AC Rooms, CCTV Security, Study Area, Mess",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
32,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Single,13389,7,"Study Area, AC Rooms, 24/7 Security, Mess, CCTV Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
32,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Double,7126,10,"Study Area, AC Rooms, 24/7 Security, Mess, CCTV Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
32,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Triple,4242,2,"Study Area, AC Rooms, 24/7 Security, Mess, CCTV Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
32,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Dormitory,3509,1,"Study Area, AC Rooms, 24/7 Security, Mess, CCTV Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
33,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Co-ed,Single,13741,2,"CCTV Security, Study Area, 24/7 Security, Non-AC Rooms, AC Rooms, Gym, Parking, Power Backup, Mess",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
33,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Co-ed,Double,8559,9,"CCTV Security, Study Area, 24/7 Security, Non-AC Rooms, AC Rooms, Gym, Parking, Power Backup, Mess",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
33,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Co-ed,Triple,6286,8,"CCTV Security, Study Area, 24/7 Security, Non-AC Rooms, AC Rooms, Gym, Parking, Power Backup, Mess",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
33,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Co-ed,Dormitory,4276,4,"CCTV Security, Study Area, 24/7 Security, Non-AC Rooms, AC Rooms, Gym, Parking, Power Backup, Mess",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
34,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Single,12973,10,"CCTV Security, Laundry, Study Area, WiFi, Gym, Power Backup, 24/7 Security, Mess, Parking","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
34,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Double,5783,4,"CCTV Security, Laundry, Study Area, WiFi, Gym, Power Backup, 24/7 Security, Mess, Parking","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
34,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Triple,5587,7,"CCTV Security, Laundry, Study Area, WiFi, Gym, Power Backup, 24/7 Security, Mess, Parking","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
34,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Girls,Dormitory,4163,10,"CCTV Security, Laundry, Study Area, WiFi, Gym, Power Backup, 24/7 Security, Mess, Parking","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
35,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Girls,Single,12164,8,"Study Area, Non-AC Rooms, Gym, Parking, AC Rooms, 24/7 Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
35,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Girls,Double,8033,1,"Study Area, Non-AC Rooms, Gym, Parking, AC Rooms, 24/7 Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
35,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Girls,Triple,5853,7,"Study Area, Non-AC Rooms, Gym, Parking, AC Rooms, 24/7 Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
